Time,Raw_AccX,Denoised_AccX,Raw_AccY,Denoised_AccY,Raw_AccZ,Denoised_AccZ
6.967,0.013916,0.0007643616604460588,-0.0195312,-0.0014773968670587585,0.8630372,-0.0008043336510887673
7.071,0.0119629,0.0005385450182065054,-0.0217285,-0.0015690212221765687,0.8618165,-0.0005315560152537411
7.175,0.020752,0.00024204866278433653,-0.0231934,-0.0017185176537022526,0.8564454,-0.0003540800183612388
7.279,0.0212402,-6.595102097397992e-05,-0.0224609,-0.0018849280042551615,0.8579102,-0.0003030147299274976
7.383,0.0136719,-0.00027018626032911125,-0.03125,-0.001997061102263523,0.8686524,-0.00036727230482869313
7.486,0.0126953,-0.00035686585725547466,-0.0241699,-0.001952598741294902,0.8618165,-0.00044293348541708853
7.591,0.0124512,-0.0003501849437730828,-0.0212402,-0.0017969854192161248,0.8552247,-0.0005544038058509021
7.695,0.0161133,-1.542302907161822e-05,-0.0209961,-0.0016330736142517515,0.8591309,-0.0007443052684360719
7.799,0.0214844,0.0003456686347020382,-0.0168457,-0.001504399402149518,0.8598633,-0.0006777335189805795
7.903,0.0141602,0.0005637747926092874,-0.0280762,-0.0014428962003991918,0.8603516,-0.0004122334971061347
8.007,0.0222168,0.0004774663746446853,-0.0241699,-0.0014789400608398676,0.8659668,-0.0002741112145115931
8.111,0.0153809,0.00012273004695053882,-0.0202637,-0.0016200073718924883,0.8625489,-0.0003460863146709329
8.214,0.0085449,-0.00043460818726593145,-0.0251465,-0.0017279365640293733,0.8552247,-0.0005022332454331694
8.319,0.0112305,-0.0010265660142842093,-0.0217285,-0.0017835146498204298,0.8564454,-0.0007473379496835645
8.422,0.0095215,-0.0014349270716801047,-0.0212402,-0.0017627464298014249,0.8640137,-0.0010793187590051037
8.527,0.0158691,-0.0016106084423815736,-0.0219727,-0.0015753452779355337,0.8542481,-0.0014256492870119496
8.631,0.020752,-0.0015094513417622107,-0.0224609,-0.001426291018844273,0.8562012,-0.0017131037031085901
8.735,0.0141602,-0.0010299228926106572,-0.0197754,-0.0014008363031362344,0.861084,-0.0019445070113663057
8.839,0.0148926,-0.000509265449318677,-0.0224609,-0.0014098986593847863,0.8581543,-0.001995831597574564
8.943,0.0227051,-0.00010010826152782041,-0.0236816,-0.0013968080988878719,0.8608399,-0.0020687137023321233
9.047,0.0166016,6.0875068478889865e-05,-0.0217285,-0.001333802481806974,0.8535157,-0.0022537870501951602
9.15,0.0126953,3.745710456362561e-05,-0.0234375,-0.0011850012972845078,0.8615723,-0.0025758041152238436
9.255,0.0195312,-0.00015465277159601378,-0.0202637,-0.0009485007908292648,0.854004,-0.0028732124728713553
9.358,0.0124512,-0.00045533784237931614,-0.0212402,-0.00066162376482101,0.8581543,-0.0031522689325228235
9.463,0.0126953,-0.0007391267425008078,-0.0170898,-0.00037363007574795024,0.8527832,-0.0032846287715428005
9.567,0.0109863,-0.0009895290207427927,-0.0168457,-8.571101601891881e-05,0.8576661,-0.003403564989309312
9.671,0.0129395,-0.001170061368460881,-0.0192871,0.00018277267956794564,0.8581543,-0.0035370231458675162
9.775,0.0222168,-0.0011237920957627115,-0.0253906,0.0004132724965485241,0.8491211,-0.003760455211919326
9.878,0.0151367,-0.0008486241047556706,-0.0205078,0.0006075154542015768,0.8588868,-0.0041382783453436925
9.983,0.013916,-0.0004945729562775082,-0.0197754,0.0007904268683483428,0.8566895,-0.004644632670354066
10.086,0.0187988,1.7949042246798782e-06,-0.0175781,0.0009465481084863334,0.8486329,-0.005140865597630483
10.191,0.010498,0.000562381442567337,-0.0187988,0.0010765993790707354,0.8525391,-0.0054945798126063245
10.294,0.0183105,0.0009977113436848992,-0.0231934,0.0011806015659352486,0.8544922,-0.005541385698028816
10.399,0.0200195,0.0013004588880577766,-0.0209961,0.0012535176698255225,0.8544922,-0.00522616076885744
10.503,0.0058594,0.0014375850999873352,-0.019043,0.001322243305177452,0.8608399,-0.004510906853072694
10.607,0.0175781,0.0013695601194998494,-0.0205078,0.0013760308709383994,0.8583985,-0.0035828593239859794
10.711,0.019043,0.0010522374509208635,-0.0153809,0.001394249511794308,0.8676758,-0.0026084452418118336
10.814,0.0151367,0.0006577446419870131,-0.0202637,0.0013495590811293972,0.8588868,-0.0018459641329978626
10.919,0.0129395,0.00031622452804368407,-0.0178223,0.0012497726047343211,0.8569336,-0.001310919605393768
11.022,0.015625,5.919998778839364e-06,-0.020752,0.0011205633443554578,0.8571778,-0.0009557696390319949
11.127,0.013916,-8.699402083685043e-05,-0.0258789,0.0009769682806990774,0.8686524,-0.0007380052674880119
11.23,0.0141602,-1.03000132513907e-05,-0.0200195,0.0008556668533983389,0.8625489,-0.0005550318955699505
11.335,0.0170898,0.00012422537507133087,-0.0212402,0.0007906796939873523,0.854004,-0.0003553706303951816
11.438,0.0178223,0.000286071359193723,-0.0183105,0.0008073987377833513,0.8603516,-8.580612247707599e-05
11.542,0.0161133,0.0004602386842076665,-0.020752,0.0009199370106869727,0.8605957,0.000161787091210787
11.647,0.0141602,0.0006507050753823697,-0.0178223,0.0010387266555166375,0.8642579,0.00033223774188884206
11.75,0.0151367,0.0008119885549268946,-0.0214844,0.0011469526618058,0.8583985,0.00026632664912690793
11.855,0.0180664,0.000964848726375121,-0.0180664,0.0012880756516353358,0.8632813,-8.698927067084094e-05
11.958,0.013916,0.0011216420236555553,-0.0202637,0.0013912552315802234,0.8552247,-0.0005395217044845571
12.063,0.0178223,0.001267877600679989,-0.0180664,0.0013574449731228195,0.8559571,-0.0010478663683691361
12.166,0.0205078,0.0013929132031188902,-0.0249023,0.0012312744604889357,0.859375,-0.0016112584594011037
12.271,0.017334,0.001488419456879214,-0.0227051,0.0010563808794868113,0.8554688,-0.002181066820709017
12.374,0.0153809,0.0015118791983620707,-0.0161133,0.0008704972077898745,0.8654786,-0.002601217113057988
12.478,0.0141602,0.0014527845901946496,-0.0163574,0.0007023194608408278,0.848877,-0.0027654186398851158
12.583,0.0119629,0.0013983080184685657,-0.0227051,0.0006244180411586213,0.8559571,-0.0027566413843221373
12.686,0.0249023,0.001338421512786229,-0.0231934,0.0005805596674726955,0.8559571,-0.002583685410675928
12.791,0.0212402,0.0012480973342938924,-0.0209961,0.0005531199095234523,0.8601075,-0.0022603940780621208
12.894,0.0158691,0.0011338587158282304,-0.0148926,0.0005354684379733828,0.8637696,-0.0018211076900009732
12.999,0.0168457,0.0009802756449580898,-0.0202637,0.0003901831590933096,0.8596192,-0.0013460242652880384
13.102,0.012207,0.0007878358569807264,-0.0219727,2.8991927556612404e-05,0.8669434,-0.0009552296137511924
13.206,0.0168457,0.0006113216515863246,-0.0236816,-0.0003434693725206438,0.8601075,-0.0006737688419571355
13.31,0.0126953,0.00047541938482554007,-0.0217285,-0.0006307477734209235,0.8557129,-0.0006706547084080976
13.414,0.0185547,0.00028944715686044523,-0.0236816,-0.0007760466269541844,0.866211,-0.0009273895777063453
13.519,0.0131836,0.00013208483458608333,-0.0217285,-0.0007016354353302621,0.8564454,-0.001368577077051028
13.622,0.0129395,-3.679660614429294e-05,-0.0197754,-0.0003649897873234409,0.8569336,-0.0019280823908022489
13.727,0.012207,-0.0003067923268635017,-0.0170898,2.6780688802892217e-05,0.8547364,-0.002529149361558935
13.83,0.0183105,-0.0006128659010856808,-0.0197754,0.0004328551085431277,0.8588868,-0.0031479111488629894
13.935,0.0080566,-0.000855524849776354,-0.0200195,0.0008847562802637638,0.8447266,-0.0035511615619548296
14.038,0.0134277,-0.0011132137591610188,-0.0185547,0.0011365107672191323,0.8596192,-0.0038020806417677607
14.142,0.0168457,-0.0013269457603501357,-0.0180664,0.0011765114998999074,0.8642579,-0.004024982717385756
14.246,0.0100098,-0.0014262801104928478,-0.0241699,0.0012104918945343274,0.8666993,-0.004101307960954127
14.35,0.013916,-0.0014271173722990482,-0.0222168,0.0013208155482551198,0.8510743,-0.004101853353667022
14.454,0.0222168,-0.0014100981621924693,-0.0180664,0.0014287425048395306,0.8562012,-0.004110669222993234
14.558,0.0117188,-0.0013341839661041993,-0.0163574,0.0015187559542264263,0.8583985,-0.003988796096903193
14.663,0.0097656,-0.0012591238565754963,-0.0234375,0.0015705422678418985,0.8513184,-0.0036181071941022345
14.766,0.0141602,-0.0011942830015200798,-0.0175781,0.001489320395903199,0.8581543,-0.003176856299225531
14.87,0.0151367,-0.0010974197158437093,-0.0178223,0.0013141106373000429,0.866211,-0.0026635634025648355
14.974,0.0153809,-0.0008948372563666407,-0.0209961,0.0010856820862248607,0.8579102,-0.0019165277787900606
15.078,0.0114746,-0.0006331135702610651,-0.0246582,0.0006939484202582958,0.862793,-0.0012731839740570765
15.182,0.0114746,-0.00029024001428726043,-0.0224609,0.00022184927341450882,0.8637696,-0.0009091824883221358
15.286,0.0180664,5.8681101785308226e-05,-0.015625,-0.00038036129644043227,0.8559571,-0.0007696466408108182
15.391,0.0146484,0.0003503706861439044,-0.0224609,-0.0008989027650677033,0.8547364,-0.0008734701975578901
15.494,0.0183105,0.0005342547209250459,-0.0256348,-0.0013236471829829114,0.8618165,-0.0013553690075598275
15.599,0.0183105,0.0005251341025833939,-0.0175781,-0.0015500088642146134,0.8603516,-0.0018402239441648006
15.702,0.013916,0.00040597256333443405,-0.0275879,-0.001497096027285726,0.8571778,-0.0021221342662300583
15.806,0.0148926,0.000275628082436725,-0.0288086,-0.0012327532898582846,0.8544922,-0.002228464600946672
15.91,0.0141602,0.00018556699244357173,-0.0175781,-0.0007564609100644883,0.8554688,-0.0019781472047022694
16.014,0.0141602,0.0002601243317503877,-0.0195312,-0.00016474257043794412,0.864502,-0.0013162046191766098
16.118,0.0166016,0.0005438808731202702,-0.0185547,0.00040567855153052196,0.8615723,-0.0005206870767134001
16.222,0.0185547,0.0010007122338763423,-0.0175781,0.0007793624926154925,0.8657227,0.00025947252647021536
16.327,0.0178223,0.0014914048036171255,-0.0285645,0.0008531893381639497,0.8618165,0.0008935200627704244
16.43,0.0205078,0.001999418036306623,-0.0200195,0.0008361218791545838,0.8666993,0.001247233185896893
16.534,0.0183105,0.002326269505141097,-0.0202637,0.0007654240907563688,0.8574219,0.0012382499018081085
16.638,0.0158691,0.002309875377810272,-0.0224609,0.0007041057993102265,0.8640137,0.0011394354004328267
16.742,0.0195312,0.0020136380543494857,-0.0195312,0.0006712130027016821,0.8574219,0.0009630952921000826
16.846,0.0117188,0.0014972962078393455,-0.0187988,0.0006754606018923374,0.864502,0.0007670842674444738
16.95,0.0124512,0.0007564664210487067,-0.0239258,0.0007643982091792658,0.8596192,0.0006097852790126175
17.054,0.0192871,-4.938124055331431e-05,-0.0175781,0.0008483908206272587,0.8625489,0.00046848442469644416
17.158,0.010498,-0.0007591060611556691,-0.0222168,0.0008984323870429264,0.8598633,0.0001972189672701239
17.263,0.0109863,-0.0012256042581154504,-0.0200195,0.0009707720157917819,0.8625489,-0.0001923566691932385
17.366,0.0168457,-0.0014276973509236885,-0.0217285,0.0010483242928272891,0.8500977,-0.0006887394314078388
17.47,0.0065918,-0.001299037507713478,-0.0166016,0.0011181494569688878,0.8605957,-0.0011146554585468515
17.574,0.0180664,-0.0009761455346223353,-0.0209961,0.0011749571294231778,0.8569336,-0.001242473720667111
17.678,0.0136719,-0.0006083173396933535,-0.0187988,0.0011949120172582216,0.8564454,-0.0011845152941117958
17.782,0.0175781,-0.0002753297519972297,-0.0256348,0.0011670416502202786,0.8659668,-0.0009477553057006031
17.886,0.0161133,-7.761751303811763e-05,-0.019043,0.001152671408906209,0.8574219,-0.00039664254414717806
17.99,0.0126953,-9.461650033682459e-05,-0.0195312,0.0011163315972769435,0.8669434,0.0002554566739022328
18.094,0.0119629,-0.00031887202713060754,-0.0217285,0.0010296210705915691,0.8620606,0.0008385786121504557
18.198,0.017334,-0.0005356646477075509,-0.015625,0.0009134911683264019,0.8605957,0.0012635910396291909
18.302,0.0107422,-0.0006954867681336671,-0.0244141,0.0007758040195007061,0.8564454,0.0014624300208053043
18.406,0.0192871,-0.0007650443710314741,-0.0161133,0.0006005550627562438,0.8654786,0.001419012091392793
18.51,0.012207,-0.0007171078594364767,-0.0258789,0.0004878252410945512,0.869629,0.0013163955598986016
18.614,0.0134277,-0.000546801092027352,-0.0212402,0.00040803018530830785,0.8576661,0.001206415843052293
18.718,0.0205078,-0.00034091850282916736,-0.019043,0.00040287885698728286,0.864502,0.0007793964084928376
18.822,0.0175781,-0.00018346276526086955,-0.0205078,0.0005030679945169237,0.8557129,0.0003152116222837393
18.925,0.0146484,-4.752845724186472e-05,-0.0200195,0.0007558874392155122,0.8564454,-4.3410904073727644e-05
19.03,0.0158691,6.0553782451811115e-05,-0.019043,0.0010422659455438998,0.8579102,-0.00048474322658846754
19.133,0.010498,0.00018751764401156052,-0.0180664,0.001307975601352588,0.8710938,-0.0008323473624400608
19.238,0.0178223,0.00047330747452204553,-0.0200195,0.0014994278936417645,0.8562012,-0.000983620820925673
19.342,0.0202637,0.000880102778511652,-0.0185547,0.001539224813673923,0.8513184,-0.0009532429428113112
19.446,0.0129395,0.001290259103024878,-0.0178223,0.0014124037413311128,0.8637696,-0.0006849912546393974
19.55,0.019043,0.0016323414431349621,-0.0258789,0.0011855591561368813,0.8583985,-0.00023110571006564894
19.654,0.0183105,0.001901267578828304,-0.020752,0.0008149882111505272,0.8652344,0.0002117785431942095
19.758,0.020752,0.0018575255822409755,-0.020752,0.0003791446362914799,0.8635254,0.00041492330016167
19.861,0.0129395,0.0015149152029947386,-0.0219727,-2.0676248376510246e-05,0.8544922,0.00046124885492303724
19.966,0.0102539,0.0010817105380598966,-0.0236816,-0.0003031241329212479,0.8647461,0.0003073613814157772
20.069,0.005127,0.0005523280674463853,-0.029541,-0.0004723613301142563,0.8569336,-8.939077514917267e-05
20.174,0.0163574,-6.696513973264294e-05,-0.0227051,-0.0005092044349760959,0.8613282,-0.000603459137217576
20.278,0.013916,-0.0007040737551284976,-0.0129395,-0.00045338514631262613,0.8554688,-0.0011334177127074838
20.382,0.0109863,-0.001171913069253244,-0.020752,-0.0003466971936802842,0.8601075,-0.0017025870854461833
20.486,0.0148926,-0.0014604642207119772,-0.0183105,-0.00021678141192180828,0.8571778,-0.002059782875906726
20.589,0.010498,-0.001528747464060517,-0.0258789,-8.735863346886214e-05,0.8591309,-0.002175228728962827
20.694,0.0117188,-0.001356015923986669,-0.0183105,3.551284335874473e-05,0.8518067,-0.002041093277493233
20.797,0.0158691,-0.0010696727457365006,-0.0212402,0.00010768349857867806,0.8613282,-0.001636048609907257
20.902,0.0192871,-0.0006433109951510103,-0.019043,0.0001361431762982544,0.8605957,-0.0009550332520100391
21.005,0.0192871,-0.00017864972226800654,-0.0241699,0.00012717724452010107,0.8693848,-0.00024588258429327365
21.11,0.0129395,0.0001712188763415344,-0.0229492,8.41101478939914e-05,0.859375,0.000540245882521115
21.214,0.0144043,0.00032766514414319466,-0.0187988,4.678912166032556e-05,0.8642579,0.0012133329693253601
21.318,0.0161133,0.00041765963450816337,-0.015625,-3.1177649722056934e-05,0.8596192,0.0015652885664694605
21.422,0.017334,0.0005377886085657997,-0.0222168,-0.0001687425721299479,0.8686524,0.001516888285311764
21.525,0.0141602,0.0007097279644228683,-0.0224609,-0.00041010981247219453,0.8530274,0.0012013838316427402
21.63,0.0144043,0.0010041475111933933,-0.0222168,-0.0006656192493491783,0.8632813,0.0006154063620232516
21.733,0.0195312,0.0013464022564341812,-0.0224609,-0.0008689724424164202,0.8605957,-8.782528418414989e-05
21.838,0.0227051,0.0016795557869382543,-0.0227051,-0.0010360847096058377,0.861084,-0.0007290069343783654
21.941,0.0163574,0.0017522014097018923,-0.0212402,-0.001123499721116839,0.8527832,-0.0014152977732336328
22.046,0.0107422,0.0015178546455100115,-0.0249023,-0.0009064878909732124,0.8620606,-0.002053522563086235
22.149,0.0131836,0.0013217211559631275,-0.0205078,-0.00048629611799399423,0.8513184,-0.0024850157739343868
22.253,0.0202637,0.001374023079319255,-0.0187988,-0.00029091948504070324,0.8632813,-0.002571981680329626
22.358,0.0109863,0.001811381808777939,-0.0200195,-0.0006286897960358482,0.8640137,-0.002260979013368844
22.461,0.020752,0.002821648272768736,-0.0183105,-0.0017475948944947577,0.8500977,-0.0013506247658988438
22.566,0.0158691,0.004125355636672082,-0.0239258,-0.0035837330992925798,0.8562012,-0.0001676065788177878
22.669,0.0131836,0.005600012287292087,-0.0283203,-0.0056492268775551295,0.8557129,0.0010553179957191094
22.774,0.104248,0.006837900258649972,-0.1413574,-0.007400674804411011,0.9201661,0.002185059781918637
22.877,0.0332031,0.007469544169283417,-0.0124512,-0.008532692605742897,0.8632813,0.0030843582246818423
22.982,0.0253906,0.007230378763954959,-0.0305176,-0.008780392571138669,0.8684082,0.003602802849291339
23.085,0.0129395,0.006231998971819942,-0.0166016,-0.00799892110547868,0.8532715,0.003636843645970592
23.189,0.0126953,0.004811055553158474,-0.0219727,-0.0064798856868829476,0.8686524,0.0030317980929658156
23.294,0.0200195,0.003176959679120006,-0.0187988,-0.0047372062125021226,0.8635254,0.0019454524091284525
23.397,0.0114746,0.0016884182235141338,-0.0212402,-0.0030767978578185046,0.8642579,0.0007877241878095165
23.502,0.0124512,0.000579327172525738,-0.0205078,-0.0018125675701485293,0.8535157,-0.0001060770292043295
23.605,0.0180664,-0.00025767625089707767,-0.0217285,-0.0009318324423068498,0.8532715,-0.0007417340835311115
23.71,0.0153809,-0.000659887921740122,-0.0185547,-0.0003026036745251413,0.854004,-0.001111948303034968
23.813,0.0068359,-0.0007516568289586748,-0.0195312,0.00020564550074825448,0.864502,-0.0012133713155667752
23.917,0.0185547,-0.00068605238940756,-0.0134277,0.0005277411847627673,0.86792,-0.0010636767204551397
24.021,0.0126953,-0.0005309973344949481,-0.0209961,0.0006345577651144697,0.8605957,-0.0006192932435588001
24.125,0.0158691,-0.0003282861591966474,-0.0205078,0.0005516115952151066,0.8623047,-0.0002622187013007895
24.23,0.0151367,-0.00010862793344898413,-0.0219727,0.0003851098936507686,0.8527832,8.777506506065099e-05
24.333,0.0178223,-4.248446786614092e-05,-0.0239258,0.0001895023851488241,0.8601075,0.0002578458421471194
24.438,0.0136719,-4.812928406936045e-05,-0.0224609,3.588691423536821e-05,0.8649903,0.0005020613805673099
24.541,0.010498,-7.079309931204672e-05,-0.0209961,5.285002308865586e-05,0.8671875,0.0007836028607789598
24.646,0.0053711,-6.286607810699843e-05,-0.0187988,0.00022302317894201597,0.8632813,0.0010468726374001473
24.749,0.0183105,2.747898527769515e-07,-0.0180664,0.00033304722581973417,0.8574219,0.0012136099084090611
24.853,0.0151367,8.336285214158401e-05,-0.019043,0.00042493115775230826,0.8706055,0.001073009793976568
24.957,0.0131836,0.0001761873167720207,-0.0241699,0.0005256765783083247,0.8596192,0.0005986282433798856
25.061,0.0244141,0.00027089955544277013,-0.0124512,0.0006144098386443981,0.8537598,-5.4117364626076955e-05
25.166,0.0197754,0.00034027377958735353,-0.0205078,0.0006968555466139829,0.8549805,-0.000830606061862423
25.269,0.0117188,0.00041152070555167466,-0.0258789,0.0008059386650826528,0.8574219,-0.0014589348050612224
25.374,0.0168457,0.00041339513117457293,-0.0246582,0.0009162770021125502,0.8618165,-0.001971018540459528
25.477,0.0083008,0.00038789678900986725,-0.0183105,0.001038051666538743,0.8532715,-0.002314219743218931
25.581,0.0170898,0.0003521128613822887,-0.0141602,0.0012314141862281463,0.859375,-0.002510108275790385
25.685,0.0187988,0.0003782592015362479,-0.0214844,0.0014099039544579414,0.8569336,-0.002659975368995418
25.789,0.0141602,0.00042274542353643794,-0.017334,0.0014887624526619045,0.8581543,-0.002792368606171298
25.893,0.0178223,0.0004630900990358147,-0.0212402,0.0016349997728541724,0.8576661,-0.003197186146778023
25.997,0.010498,0.00046839188162599104,-0.017334,0.0017396023369644043,0.8564454,-0.0034569543093002776
26.102,0.012207,0.0004623940175595048,-0.0205078,0.0018372274805605407,0.8549805,-0.003727518106164664
26.205,0.0212402,0.0004450965068363548,-0.0146484,0.0019278752036425775,0.8513184,-0.004008877537371174
26.31,0.0178223,0.00041649934945654093,-0.0212402,0.0020115455062105145,0.854004,-0.004301032602919808
26.413,0.0151367,0.00037660254542006336,-0.0146484,0.0020882383882643517,0.859375,-0.004603983302810564
